,invoice_id,company_reg_number,invoice_date,invoice_amount,end_date,disputed,paper_or_electronic
10768,38523,20000143,19/5,97.0,15/8,0,e
10769,58338,20000143,12/1,102.0,5/3,0,e
10770,15586,20000143,16/1,98.0,15/4,0,e
10771,2552,20000143,9/5,113.0,28/7,0,e
10773,33768,20000143,8/5,109.0,18/8,0,e
10774,44437,20000143,19/9,143.0,7/12,0,p
10775,917,20000143,8/5,91.0,26/7,0,e
10776,25144,20000143,9/7,118.0,13/9,0,e
10777,55100,20000143,4/7,83.0,24/10,0,e
10778,8241,20000143,2/3,105.0,21/5,0,e
10780,35595,20000143,7/3,97.0,26/6,1,p
10781,53399,20000143,2/7,120.0,15/10,0,p
10782,32180,20000143,9/3,96.0,2/5,0,p
10783,35258,20000143,14/7,99.0,17/9,0,e
10786,48493,20000143,6/5,89.0,18/7,0,p
10787,76825,20000143,4/5,96.0,11/7,0,e
10791,70390,20000143,21/6,119.0,6/8,0,p
10793,71663,20000143,20/11,123.0,26/12,1,e
10794,46045,20000143,4/10,98.0,11/12,0,e
10795,61730,20000143,24/2,132.0,26/5,0,p
10796,24254,20000143,26/8,84.0,24/10,0,e
10797,31072,20000143,6/8,111.0,11/9,0,e
10798,60529,20000143,2/1,108.0,15/3,0,e
10799,5734,20000143,11/3,125.0,20/5,0,e
10800,70658,20000143,17/9,102.0,22/11,0,e
10801,64250,20000143,18/6,86.0,8/8,0,e
10802,4275,20000143,24/5,109.0,16/7,0,e
10804,45524,20000143,18/9,107.0,21/12,0,e
10805,66122,20000143,8/1,90.0,21/3,0,e
10807,14222,20000143,1/8,132.0,16/11,0,e
10808,24713,20000143,7/6,118.0,26/7,0,e
10809,56609,20000143,26/1,107.0,21/4,0,e
10810,53186,20000143,6/4,99.0,28/6,0,e
10811,73521,20000143,25/3,85.0,16/5,0,e
10812,9076,20000143,23/7,106.0,11/8,0,e
10813,36543,20000143,28/4,138.0,26/6,0,e
10814,25470,20000143,14/3,90.0,24/5,0,e
10815,61814,20000143,28/5,115.0,27/8,0,e
10816,71544,20000143,17/3,100.0,7/6,0,p
10817,34558,20000143,9/3,129.0,27/5,0,e
10818,24212,20000143,7/8,88.0,21/10,0,e
10820,66833,20000143,27/9,135.0,1/12,0,e
10821,52840,20000143,8/11,75.0,27/12,1,e
10822,38574,20000143,17/9,135.0,10/11,0,e
10824,16531,20000143,23/8,126.0,24/10,0,p
10825,38592,20000143,14/4,103.0,13/5,0,p
10826,22007,20000143,16/3,122.0,7/5,0,e
10828,55286,20000143,6/1,99.0,15/3,0,p
10830,64582,20000143,28/6,107.0,16/9,0,e
10831,7715,20000143,14/4,117.0,1/6,1,e
10832,10284,20000143,2/9,78.0,16/12,0,e
10833,79633,20000143,8/4,104.0,16/6,0,e
10834,35768,20000143,14/4,133.0,11/7,0,e
10835,2593,20000143,11/8,77.0,13/11,0,e
10836,14251,20000144,8/4,222.0,26/7,0,e
10837,71525,20000144,4/7,184.0,28/8,0,p
10838,67848,20000144,14/1,168.0,11/3,0,e
10839,37674,20000144,19/8,223.0,11/10,0,e
10842,27886,20000144,9/5,214.0,27/8,0,e
10843,34274,20000144,7/1,184.0,16/3,0,p
10844,63171,20000144,25/9,146.0,24/11,0,e
10845,2015,20000144,16/5,221.0,18/8,0,e
10846,978,20000144,17/1,174.0,9/4,0,e
10847,4442,20000144,6/1,216.0,16/4,0,p
10848,15574,20000144,28/8,122.0,26/11,0,e
10849,29293,20000144,2/9,187.0,16/11,0,e
10851,43852,20000144,27/3,219.0,13/5,1,p
10852,39086,20000144,20/1,216.0,28/4,0,e
10853,24363,20000144,17/6,148.0,26/8,0,e
10854,1799,20000144,18/9,159.0,11/11,0,e
10855,20254,20000144,5/1,230.0,27/4,0,e
10856,44236,20000144,21/6,193.0,13/9,0,p
10858,74984,20000144,8/4,197.0,27/6,0,e
10859,79093,20000144,8/5,169.0,15/7,0,e
10860,35269,20000144,9/5,178.0,6/7,0,e
10861,50117,20000144,10/3,200.0,1/5,0,e
10862,44753,20000144,3/7,216.0,28/9,0,p
10863,31556,20000144,6/9,154.0,17/12,0,e
10864,49671,20000144,18/3,200.0,15/5,0,p
10865,26745,20000144,11/1,169.0,14/3,0,e
10866,35592,20000144,9/5,204.0,14/7,0,e
10867,16260,20000144,6/9,167.0,21/10,0,e
10868,38434,20000144,9/1,152.0,15/4,0,p
10869,33647,20000144,16/1,202.0,27/4,0,p
10870,63883,20000144,7/1,213.0,27/3,0,e
10871,76817,20000144,4/9,188.0,28/12,0,e
10872,25379,20000144,22/5,162.0,5/7,1,e
10873,31192,20000144,27/3,168.0,28/5,0,e
10874,19726,20000144,21/5,231.0,9/6,0,e
10876,58265,20000144,14/5,170.0,27/6,0,e
10878,78659,20000144,19/9,191.0,24/12,1,e
10879,69083,20000144,4/3,170.0,3/5,1,e
10880,47118,20000144,7/3,194.0,16/6,0,e
10881,75717,20000144,6/9,190.0,15/11,0,e
10883,5719,20000144,13/8,166.0,11/11,0,e
10884,3974,20000144,4/3,191.0,13/6,0,p
10885,4269,20000144,17/5,163.0,24/8,0,e
10886,73540,20000144,12/9,242.0,24/12,0,p
10887,74942,20000144,9/2,180.0,12/5,0,e
10888,48653,20000144,27/11,190.0,3/12,0,e
10889,49729,20000144,14/1,131.0,7/3,0,e
10890,45210,20000144,27/6,223.0,21/8,0,e
10891,77083,20000144,27/4,181.0,11/6,0,e
10892,46788,20000144,21/1,195.0,21/3,0,e
10895,57448,20000144,14/8,212.0,26/10,0,e
10897,76531,20000144,8/1,204.0,6/4,0,e
10898,14434,20000144,14/6,126.0,26/9,1,e
10899,63338,20000144,2/4,204.0,21/7,1,e
10901,61003,20000144,10/1,116.0,1/3,1,e
10902,60268,20000144,14/3,202.0,13/5,0,e
10903,37706,20000144,2/11,214.0,26/12,1,e
10904,10519,20000144,12/4,142.0,13/6,0,e
10905,71152,20000144,4/4,178.0,18/5,0,p
10906,61744,20000144,5/3,196.0,26/5,0,p
10907,13225,20000144,21/3,167.0,11/6,0,e
10908,37495,20000144,27/9,182.0,11/11,0,e
10913,519,20000144,9/4,181.0,11/6,0,e
10914,71765,20000144,14/8,245.0,11/10,0,e
10915,20394,20000144,14/5,139.0,11/6,0,e
10916,26411,20000144,14/6,184.0,1/9,0,p
10917,3933,20000144,4/3,215.0,11/4,1,e
10918,71329,20000144,14/6,149.0,18/8,0,e
10919,45556,20000144,14/6,196.0,16/8,0,p
10920,931,20000144,28/4,169.0,7/7,1,p
10921,52165,20000144,13/3,164.0,28/6,0,p
10922,33636,20000145,14/5,300.0,7/7,0,e
10923,30892,20000145,6/6,138.0,11/8,0,e
10924,61073,20000145,21/7,282.0,4/9,0,e
10925,79320,20000145,17/8,200.0,21/10,0,e
10926,27230,20000145,8/3,192.0,15/5,0,e
10928,42673,20000145,8/8,271.0,5/10,0,e
10929,65497,20000145,26/5,213.0,28/7,0,p
10930,49049,20000145,10/3,228.0,16/4,0,e
10931,45759,20000145,6/4,153.0,28/6,0,e
10932,31417,20000145,17/3,301.0,14/6,0,e
10933,49250,20000145,7/7,147.0,28/10,0,e
10934,63446,20000145,8/6,222.0,11/8,0,e
10935,57312,20000145,28/7,273.0,20/9,1,e
10936,26491,20000145,10/7,172.0,26/9,0,e
10937,50350,20000145,28/1,231.0,26/3,0,e
10938,39575,20000145,4/1,247.0,5/2,0,e
10939,42531,20000145,18/3,184.0,11/5,0,e
10940,55098,20000145,10/8,177.0,16/10,0,e
10941,49106,20000145,21/9,295.0,21/12,0,e
10942,42286,20000145,12/7,206.0,2/9,1,p
10943,70307,20000145,17/3,227.0,28/6,0,e
10944,60100,20000145,17/5,201.0,26/8,1,e
10946,41435,20000145,14/4,204.0,11/6,1,p
10947,64902,20000145,27/4,249.0,16/7,0,e
10948,33455,20000145,10/5,176.0,17/8,1,p
10949,16669,20000145,16/8,194.0,12/11,0,p
10951,39207,20000145,1/1,186.0,2/4,0,e
10952,18042,20000145,4/4,237.0,16/6,0,e
10953,64904,20000145,14/1,269.0,21/3,0,e
10954,2163,20000145,9/8,154.0,11/9,0,e
10955,71921,20000145,2/3,250.0,16/5,0,e
10956,37671,20000145,9/8,206.0,21/9,0,e
10957,37683,20000145,27/1,251.0,24/3,0,e
10959,67779,20000145,26/9,241.0,18/12,0,e
10960,48775,20000145,25/3,250.0,24/5,0,e
10961,23704,20000145,10/9,231.0,12/12,0,e
10963,62408,20000145,16/4,151.0,11/7,0,e
10964,65516,20000145,3/8,203.0,28/10,0,e
10965,33684,20000145,14/1,292.0,28/3,0,e
10966,68709,20000145,6/9,207.0,28/12,0,e
10967,74881,20000145,8/8,151.0,13/11,1,e
10969,53428,20000145,8/1,203.0,24/3,1,p
10970,51561,20000145,20/8,217.0,28/11,0,e
10971,47320,20000145,2/8,265.0,26/11,0,e
10972,4202,20000145,18/1,221.0,28/4,0,e
10973,2595,20000145,5/6,172.0,26/9,0,e
10974,65908,20000145,21/8,208.0,16/11,0,e
10975,37178,20000145,22/3,289.0,15/6,0,e
10976,5697,20000145,17/7,179.0,24/8,0,p
10978,24590,20000145,6/4,284.0,26/6,0,e
10979,25234,20000145,18/11,206.0,18/12,0,e
10980,72621,20000145,13/9,236.0,10/10,0,e
10981,39888,20000145,17/2,176.0,12/5,0,e
10983,9191,20000145,19/4,203.0,21/6,0,p
10985,61380,20000145,28/7,233.0,11/9,0,e
10986,64838,20000145,2/5,227.0,25/7,0,p
10987,35482,20000145,23/9,175.0,17/11,0,p
10988,18705,20000145,8/8,211.0,12/10,0,e
10989,15014,20000145,14/8,300.0,28/11,0,e
10990,33525,20000145,9/8,183.0,11/10,0,e
10991,32504,20000145,10/8,203.0,17/11,0,e
10993,7904,20000145,8/1,209.0,11/3,0,e
10994,14371,20000145,28/1,224.0,1/3,0,e
10995,47219,20000145,17/7,214.0,18/10,0,e
10996,58489,20000145,2/8,217.0,1/10,0,e
10997,25031,20000145,19/4,170.0,9/6,0,e
10998,20768,20000145,10/11,279.0,26/12,0,p
10999,2384,20000145,10/3,135.0,15/5,1,e
11000,27440,20000145,16/11,216.0,27/12,0,p
11001,71652,20000145,9/1,244.0,26/4,0,p
11003,61049,20000145,19/2,263.0,28/4,0,e
11004,15238,20000145,6/1,177.0,20/3,0,e
11005,21364,20000145,28/9,263.0,24/11,0,e
11006,72775,20000145,17/7,151.0,22/10,0,p
11007,39789,20000145,9/3,233.0,1/5,0,p
11008,53564,20000145,18/1,249.0,18/3,0,e
11009,17258,20000145,9/6,213.0,27/9,0,e
11010,2207,20000145,2/8,237.0,9/10,0,e
11011,71685,20000145,24/5,220.0,11/7,0,e
11013,12356,20000145,6/9,198.0,25/12,0,e
11014,18815,20000145,8/5,238.0,26/7,0,e
11015,24145,20000145,17/3,220.0,5/5,0,e
11016,5924,20000145,3/6,263.0,11/9,0,e
11017,38554,20000145,21/7,204.0,11/10,0,e
11018,18888,20000145,26/8,191.0,2/11,1,p
11019,59638,20000145,16/3,246.0,17/6,0,e
11020,74435,20000145,11/9,212.0,11/12,0,e
11021,75672,20000145,21/1,232.0,14/2,1,e
11022,64482,20000145,21/7,189.0,1/10,0,p
11023,32204,20000145,18/1,233.0,21/3,0,p
11024,42967,20000145,8/1,192.0,24/4,0,p
11025,23623,20000145,3/4,224.0,26/7,0,e
11026,43261,20000145,2/1,185.0,15/3,1,e
11027,25098,20000145,14/1,207.0,21/3,0,p
11029,41564,20000145,7/3,179.0,24/5,0,e
11030,73988,20000145,16/7,297.0,4/10,0,p
11031,32588,20000145,8/8,146.0,15/10,0,e
11033,56360,20000145,13/7,182.0,26/10,0,e
11034,51217,20000145,21/2,175.0,27/4,1,e
11035,63112,20000145,12/6,227.0,27/8,0,e
11036,5410,20000145,17/4,261.0,13/6,0,e
11037,43589,20000145,28/5,224.0,11/8,0,e
11038,46871,20000145,28/6,215.0,17/7,1,p
11039,3218,20000145,26/8,208.0,2/11,0,e
11040,1953,20000145,18/6,196.0,16/7,0,e
11041,51289,20000145,3/1,192.0,13/4,0,e
11042,6667,20000145,28/1,225.0,27/3,0,e
11043,37121,20000145,16/4,232.0,1/7,0,p
11044,44542,20000145,6/3,183.0,28/6,0,e
11045,77970,20000146,12/1,176.0,15/4,0,e
11046,7027,20000146,4/7,178.0,3/10,0,e
11047,5423,20000146,14/9,175.0,27/12,0,e
11050,13586,20000146,5/5,221.0,21/7,0,e
11051,73348,20000146,28/9,170.0,11/10,0,e
11052,52784,20000146,13/1,150.0,28/3,0,p
11053,15214,20000146,17/3,172.0,27/5,0,e
11054,70704,20000146,12/7,138.0,11/9,0,p
11055,55945,20000146,28/3,182.0,26/6,0,e
11056,25645,20000146,7/9,212.0,18/11,0,e
11057,48216,20000146,23/9,131.0,13/11,0,p
11058,4925,20000146,28/5,231.0,13/7,0,e
11059,52713,20000146,24/4,115.0,11/7,1,e
11061,77769,20000146,17/4,164.0,27/6,0,p
11062,43441,20000146,28/6,156.0,26/9,0,p
11063,47936,20000146,3/8,176.0,21/11,0,p
11064,29069,20000146,27/8,229.0,28/10,0,e
11065,50184,20000146,17/3,143.0,16/5,1,e
11066,20741,20000146,17/5,158.0,14/8,0,e
11067,59521,20000146,9/2,213.0,20/4,0,p
11070,21255,20000146,17/4,182.0,26/6,0,e
11071,14171,20000146,26/9,174.0,7/11,1,e
11072,69488,20000146,11/7,140.0,10/10,0,p
11073,50040,20000146,8/9,172.0,11/11,0,e
11074,76465,20000146,17/5,205.0,14/7,0,e
11075,66868,20000146,23/4,177.0,26/7,0,p
11077,25480,20000146,10/5,170.0,18/7,0,p
11078,36952,20000146,19/5,142.0,8/8,0,e
11080,38928,20000146,7/6,187.0,14/9,0,e
11081,28665,20000146,9/6,193.0,27/8,0,e
11082,60912,20000146,17/4,163.0,21/6,0,e
11083,38386,20000146,7/9,209.0,4/11,0,e
11084,7683,20000146,25/9,121.0,28/12,0,e
11085,51792,20000146,7/1,198.0,26/2,0,p
11088,66027,20000146,19/1,174.0,25/4,0,e
11089,33133,20000146,5/8,189.0,7/10,0,e
11090,11203,20000146,2/1,174.0,21/3,0,e
11093,26775,20000146,28/1,189.0,25/3,0,p
11094,19152,20000146,7/3,179.0,7/6,0,e
11096,78399,20000146,6/9,177.0,26/12,0,p
11098,33364,20000146,8/9,124.0,26/10,0,e
11099,3213,20000146,28/1,189.0,21/4,0,p
11100,6859,20000146,11/5,202.0,28/7,0,e
11101,62910,20000146,19/2,141.0,16/3,0,e
11102,72325,20000146,27/5,163.0,28/6,0,e
11103,52419,20000146,11/9,212.0,13/11,0,p
11104,12131,20000146,17/4,175.0,24/7,0,e
11105,63339,20000146,19/5,180.0,21/8,1,p
11106,50207,20000146,28/9,177.0,15/11,1,e
11107,17531,20000146,8/3,160.0,27/6,0,e
11108,26988,20000146,9/4,155.0,8/6,0,e
11109,32064,20000146,15/7,170.0,12/9,0,e
11110,64923,20000146,5/9,154.0,16/11,0,e
11111,21976,20000146,6/8,220.0,11/10,0,p
11112,52680,20000146,2/5,175.0,18/6,0,e
11114,20463,20000146,5/3,213.0,28/6,0,e
11116,42899,20000146,8/2,204.0,10/3,0,p
11117,74781,20000146,1/9,148.0,21/11,0,p
11118,40908,20000146,14/1,159.0,24/4,0,p
11119,29422,20000146,17/3,213.0,12/4,0,e
11120,1096,20000146,4/4,129.0,11/7,0,e
11121,55621,20000146,27/6,224.0,5/9,0,p
11122,44731,20000146,20/5,108.0,12/7,0,e
11123,65490,20000147,9/8,103.0,17/11,1,e
11124,37875,20000147,4/4,70.0,16/7,0,e
11125,31264,20000147,8/3,94.0,11/5,0,e
11126,56385,20000147,3/6,82.0,18/9,0,e
11128,74020,20000147,9/5,73.0,20/8,0,p
11130,62165,20000147,4/3,88.0,11/6,0,e
11131,13871,20000147,27/6,106.0,26/9,0,p
11132,50565,20000147,8/6,71.0,13/8,0,p
11133,71138,20000147,18/4,108.0,26/6,0,p
11134,44121,20000147,2/4,84.0,18/6,0,e
11135,8649,20000147,14/1,84.0,28/4,0,e
11137,44382,20000147,9/1,84.0,26/4,0,e
11138,13270,20000147,9/3,90.0,15/5,0,p
11139,48891,20000147,21/5,82.0,15/6,0,e
11140,67983,20000147,17/3,115.0,18/6,0,e
11141,791,20000147,25/5,80.0,14/7,0,p
11142,12061,20000147,7/1,73.0,14/3,0,e
11143,51972,20000147,17/9,102.0,28/11,1,p
11145,70564,20000147,27/4,90.0,27/7,0,e
11148,35929,20000147,8/9,110.0,28/12,0,e
11149,72151,20000147,9/5,76.0,11/7,0,p
11150,61275,20000147,14/1,90.0,26/3,0,e
11152,57876,20000147,8/5,71.0,26/8,0,e
11153,72537,20000147,17/1,109.0,13/4,1,e
11155,77239,20000147,6/2,107.0,21/5,0,e
11156,40779,20000147,14/3,75.0,24/6,0,e
11157,9638,20000147,6/5,89.0,5/7,0,e
11159,12969,20000147,21/1,93.0,24/3,0,e
11160,54403,20000147,17/5,59.0,11/7,0,e
11161,34896,20000147,27/9,104.0,17/12,1,e
11163,38051,20000147,19/3,113.0,21/6,0,p
11164,36572,20000147,10/7,71.0,12/10,0,e
11165,79157,20000147,7/3,82.0,24/5,0,e
11166,2831,20000147,4/6,82.0,1/8,0,p
11167,51310,20000147,27/11,115.0,24/12,0,e
11168,48794,20000147,27/3,73.0,21/5,0,p
11171,30856,20000147,28/1,90.0,26/4,1,e
11172,66338,20000147,14/8,90.0,11/11,0,e
11173,24736,20000147,18/3,77.0,25/6,0,p
11174,72880,20000147,9/1,90.0,27/3,0,e
11176,19385,20000147,11/8,90.0,28/10,0,e
11177,22423,20000147,14/5,108.0,21/7,0,p
11178,928,20000147,14/3,62.0,13/6,0,p
11179,23315,20000147,18/7,99.0,6/10,0,e
11180,76444,20000147,9/9,76.0,11/12,0,e
11182,47069,20000147,18/7,99.0,26/9,0,e
11183,15872,20000147,9/1,92.0,4/3,0,p
11184,28699,20000147,26/6,63.0,24/9,0,e
11185,46500,20000147,28/6,113.0,9/8,0,e
11186,76984,20000147,8/3,80.0,28/5,0,p
11187,45876,20000147,16/5,67.0,24/8,0,e
11188,47749,20000147,4/5,107.0,26/7,1,p
11189,2531,20000147,27/1,80.0,11/4,0,e
11190,59175,20000147,21/4,95.0,26/7,1,e
11191,48406,20000147,18/1,84.0,26/4,0,e
11193,67516,20000147,20/1,70.0,11/4,1,e
11194,36870,20000147,20/8,110.0,26/11,1,p
11195,7321,20000147,28/9,65.0,26/11,0,p
11196,12240,20000147,18/3,92.0,17/6,0,e
11199,39965,20000147,27/9,87.0,26/12,0,p
11200,48533,20000147,8/3,100.0,21/5,0,e
11201,9356,20000147,10/1,65.0,28/4,0,e
11202,79439,20000147,2/8,112.0,4/11,0,p
11203,59759,20000147,6/5,59.0,27/8,0,e
11205,70230,20000147,28/3,88.0,11/5,0,p
11206,71097,20000147,17/1,111.0,26/4,0,e
11207,27911,20000147,8/8,59.0,21/11,0,e
11208,43178,20000147,27/7,114.0,24/9,1,p
11209,7934,20000147,9/5,85.0,25/8,0,e
11211,52866,20000147,26/1,87.0,27/2,0,e
11214,15998,20000147,3/9,102.0,17/12,1,e
11215,14550,20000147,17/5,55.0,12/8,0,e
11216,68595,20000147,24/9,90.0,16/11,0,e
11217,51011,20000147,8/1,115.0,11/3,0,p
11218,48585,20000147,27/8,75.0,28/11,0,p
11219,9237,20000147,2/3,81.0,15/5,0,e
11220,30704,20000147,8/6,100.0,11/9,0,e
11222,17405,20000147,17/7,83.0,18/9,0,e
11223,38376,20000147,21/1,103.0,3/3,0,e
11224,20159,20000147,9/8,89.0,28/10,0,e
11225,3221,20000147,8/6,87.0,13/8,0,p
11227,28976,20000147,19/5,70.0,28/8,0,e
11229,51723,20000147,8/5,86.0,26/8,1,e
11230,9841,20000147,26/1,100.0,28/3,0,e
11231,60696,20000147,17/3,83.0,5/6,0,p
11232,5002,20000147,24/5,100.0,15/7,0,e
11233,19499,20000147,12/3,89.0,27/5,0,p
11234,51443,20000147,4/3,85.0,28/6,0,e
11235,23955,20000147,8/7,95.0,12/10,0,e
11236,32004,20000147,17/6,78.0,19/8,0,p
11237,73882,20000147,9/7,69.0,2/10,0,p
11238,16865,20000147,16/3,103.0,18/6,1,e
11241,13979,20000147,14/6,84.0,15/9,0,e
11242,71822,20000147,27/5,103.0,13/8,0,e
11243,55986,20000147,3/4,83.0,16/6,1,e
11244,29583,20000147,14/6,80.0,13/8,0,e
11245,21538,20000147,18/1,91.0,21/3,0,e
11246,52447,20000147,12/8,93.0,24/9,0,e
11248,10508,20000147,14/1,74.0,12/3,0,e
11249,9813,20000147,22/1,100.0,21/4,0,e
11250,75349,20000147,14/1,97.0,12/4,0,e
11251,29759,20000147,9/5,67.0,14/8,1,e
11252,75600,20000147,11/4,101.0,28/6,0,p
11253,68026,20000147,19/7,78.0,21/8,0,e
11254,12685,20000147,4/3,94.0,12/5,0,e
11256,48207,20000147,17/3,70.0,1/4,0,e
11257,50066,20000147,9/3,82.0,11/4,1,e
11258,39058,20000147,26/5,106.0,16/8,0,e
11260,53285,20000147,8/2,69.0,24/5,1,p
11261,69431,20000148,27/3,106.0,24/5,0,e
11262,51231,20000148,18/6,131.0,11/9,0,p
11263,34395,20000148,7/6,103.0,11/8,0,e
11264,14027,20000148,28/1,85.0,21/4,0,e
11265,20203,20000148,18/8,104.0,20/10,0,p
11266,3679,20000148,12/9,79.0,5/12,0,e
11267,32251,20000148,8/3,96.0,14/4,0,e
11268,14416,20000148,12/9,116.0,27/11,0,e
11270,53732,20000148,4/3,130.0,13/6,0,e
11271,29856,20000148,6/1,95.0,28/4,0,p
11272,71952,20000148,14/8,91.0,11/11,0,e
11273,14293,20000148,12/7,118.0,28/9,0,e
11274,36206,20000148,17/3,61.0,24/4,0,e
11275,55163,20000148,12/1,114.0,11/4,0,e
11276,28233,20000148,12/1,90.0,12/3,0,e
11277,71158,20000148,16/8,136.0,21/11,0,p
11278,78424,20000148,8/7,75.0,5/9,0,e
11279,76322,20000148,18/5,114.0,14/8,0,e
11280,45391,20000148,3/11,110.0,17/12,0,e
11282,3633,20000148,27/4,111.0,27/6,0,e
11283,64660,20000148,14/6,88.0,17/9,0,e
11284,48152,20000148,22/8,123.0,27/11,0,p
11285,53589,20000148,8/4,104.0,15/7,0,e
11287,74293,20000148,19/1,80.0,11/2,0,e
11288,69640,20000148,26/4,107.0,16/7,0,e
11289,63389,20000148,14/9,85.0,27/12,0,e
11290,46541,20000148,9/1,129.0,11/3,0,p
11291,1897,20000148,20/7,81.0,24/8,0,e
11292,59291,20000148,3/11,105.0,11/12,0,e
11293,7082,20000148,11/1,102.0,12/4,0,e
11294,10517,20000148,9/9,90.0,15/12,0,e
11295,21462,20000148,14/3,91.0,16/5,0,e
11296,31735,20000148,19/1,121.0,26/3,1,p
11297,65703,20000148,27/6,92.0,13/9,1,p
11298,1398,20000148,7/2,120.0,10/5,0,e
11299,34833,20000148,2/4,73.0,12/6,0,p
11300,8818,20000148,6/8,124.0,16/11,0,e
11301,26847,20000148,26/1,104.0,26/3,1,e
11302,7557,20000148,18/8,68.0,3/11,0,e
11303,24602,20000148,10/7,107.0,27/9,0,e
11305,61611,20000148,9/3,110.0,13/5,0,p
11306,33860,20000148,27/9,87.0,24/11,0,p
11308,7204,20000148,7/6,77.0,2/9,0,e
11309,38268,20000148,17/1,104.0,26/3,0,e
11310,29513,20000148,17/3,94.0,24/5,0,p
11311,10437,20000148,19/9,99.0,27/12,0,p
11313,39064,20000148,28/7,103.0,26/8,0,p
11314,13433,20000148,21/4,109.0,11/5,0,e
11315,47466,20000148,3/9,84.0,27/11,0,e
11316,10432,20000148,18/1,111.0,28/4,0,p
11317,50455,20000148,28/1,103.0,8/4,1,e
11319,12536,20000148,28/8,85.0,12/10,0,e
11321,18396,20000149,21/7,252.0,18/8,0,e
11322,65967,20000149,8/9,170.0,11/11,0,e
11323,18375,20000149,3/6,208.0,21/8,1,p
11324,21963,20000149,6/1,219.0,7/3,0,p
11325,49763,20000149,2/8,209.0,27/9,0,e
11326,19371,20000149,17/6,161.0,12/8,0,p
11329,62401,20000149,28/8,167.0,27/11,0,p
11333,9728,20000149,9/1,184.0,17/2,1,p
11334,72743,20000149,4/6,212.0,9/9,1,e
11335,32913,20000149,8/9,208.0,3/12,0,e
11336,23828,20000149,14/9,203.0,11/12,0,e
11337,14036,20000149,28/4,166.0,16/6,0,e
11338,53184,20000149,16/8,221.0,18/11,0,e
11339,74594,20000149,2/9,188.0,2/11,0,e
11341,24000,20000149,9/6,221.0,6/8,0,e
11342,14071,20000149,21/1,260.0,13/4,0,e
11344,10839,20000149,27/10,243.0,13/12,0,e
11346,807,20000149,28/1,191.0,26/3,0,e
11347,43805,20000149,2/3,232.0,18/6,0,p
11348,59338,20000149,8/5,205.0,21/8,0,e
11349,5126,20000149,26/6,206.0,14/8,0,p
11350,15826,20000149,25/1,197.0,11/4,1,e
11351,50311,20000149,17/3,145.0,21/5,0,p
11352,40077,20000149,5/9,216.0,27/11,0,p
11353,63768,20000149,14/8,224.0,2/11,1,e
11354,70170,20000149,11/3,185.0,16/5,0,e
11355,22109,20000149,17/5,248.0,28/7,0,p
11356,17553,20000149,6/8,196.0,21/9,0,e
11357,67962,20000149,17/1,193.0,24/2,0,p
11358,47571,20000149,10/8,223.0,27/11,0,e
11359,77402,20000149,10/1,214.0,14/4,0,e
11363,70070,20000149,9/5,207.0,25/7,0,e
11365,36523,20000149,6/4,190.0,9/7,0,e
11366,74493,20000149,4/3,252.0,4/5,1,e
11367,69856,20000149,20/3,140.0,24/5,0,p
11368,42048,20000150,12/4,487.0,26/6,0,e
11369,1651,20000150,10/3,427.0,28/5,0,e
11372,48719,20000150,14/9,466.0,1/12,0,e
11373,46879,20000150,13/3,344.0,18/6,0,p
11374,58607,20000150,19/3,359.0,27/4,0,e
11375,32924,20000150,10/3,399.0,26/5,0,e
11376,2489,20000150,26/6,375.0,16/9,0,e
11377,51785,20000150,27/3,424.0,11/6,0,e
11378,31233,20000150,6/4,277.0,28/5,0,e
11379,14551,20000150,8/3,497.0,28/6,0,e
11380,19250,20000150,21/4,322.0,25/7,0,e
11381,27020,20000150,19/7,371.0,25/10,0,p
11382,39408,20000150,25/7,415.0,16/9,0,p
11383,76360,20000150,10/3,280.0,11/6,0,p
11384,1251,20000150,24/5,447.0,21/8,0,p
11386,43183,20000150,2/7,415.0,15/10,0,e
11387,45897,20000150,27/9,314.0,16/12,0,e
11388,70179,20000150,8/5,363.0,18/7,0,e
11389,7921,20000150,10/7,449.0,17/9,0,e
11391,56994,20000150,14/5,348.0,11/7,0,e
11392,24541,20000150,23/4,383.0,3/7,0,e
11394,17026,20000150,4/5,369.0,17/6,0,p
11396,12412,20000150,17/9,375.0,7/12,0,e
11397,1627,20000150,2/1,355.0,11/4,1,p
11399,77665,20000150,10/1,483.0,13/4,0,p
11400,25428,20000150,6/7,367.0,1/9,0,e
11401,51954,20000150,8/6,280.0,25/9,1,e
11402,17984,20000150,28/9,424.0,14/12,0,p
11403,76743,20000150,7/5,321.0,17/8,0,e
11404,17920,20000150,28/1,462.0,17/4,1,e
11405,36792,20000150,19/3,435.0,1/6,0,p
11406,47212,20000150,3/9,243.0,17/10,1,e
11407,37862,20000150,10/8,525.0,15/11,0,e
11408,48720,20000150,27/7,238.0,26/10,1,e
11411,50592,20000150,27/9,351.0,7/11,1,e
11412,14187,20000150,18/5,442.0,26/8,0,p
11413,17651,20000150,14/9,375.0,15/12,0,p
11414,52460,20000150,27/9,380.0,6/11,0,e
11415,60941,20000150,18/9,301.0,7/11,0,e
11418,77271,20000150,27/9,319.0,13/11,0,p
11419,19196,20000150,12/6,475.0,11/9,0,e
11420,27041,20000150,16/1,380.0,1/3,0,p
11421,50230,20000150,18/11,322.0,17/12,0,p
11422,8043,20000150,11/5,395.0,15/7,0,e
